,id,full_name,first_name,last_name,is_active
559,76268,Tony Brown,Tony,Brown,0
560,1630535,Greg Brown III,Greg,Brown III,1
561,1629718,Charlie Brown Jr.,Charlie,Brown Jr.,0
562,1630602,Chaundee Brown Jr.,Chaundee,Brown Jr.,0
563,1628972,Troy Brown Jr.,Troy,Brown Jr.,1
564,76287,Jim Browne,Jim,Browne,0
565,76288,Stanley Brundy,Stanley,Brundy,0
566,1628973,Jalen Brunson,Jalen,Brunson,1
567,1594,Rick Brunson,Rick,Brunson,0
568,1627852,Nicolas Brussino,Nicolas,Brussino,0
569,1629091,Elijah Bryant,Elijah,Bryant,0
570,76289,Emmette Bryant,Emmette,Bryant,0
571,76290,Joe Bryant,Joe,Bryant,0
572,977,Kobe Bryant,Kobe,Bryant,0
573,95,Mark Bryant,Mark,Bryant,0
574,1628418,Thomas Bryant,Thomas,Bryant,1
575,76291,Wallace Bryant,Wallace,Bryant,0
576,76292,Torgeir Bryn,Torgeir,Bryn,0
577,1629783,Shaq Buchanan,Shaq,Buchanan,0
578,76293,Joe Buckhalter,Joe,Buckhalter,0
579,76294,Steve Bucknall,Steve,Bucknall,0
580,76295,Cleveland Buckner,Cleveland,Buckner,0
581,1761,Greg Buckner,Greg,Buckner,0
582,76296,Quinn Buckner,Quinn,Buckner,0
583,76297,Dave Budd,Dave,Budd,0
584,201978,Chase Budinger,Chase,Budinger,0
585,76298,Walter Budko,Walter,Budko,0
586,146,Jud Buechler,Jud,Buechler,0
587,1934,Rodney Buford,Rodney,Buford,0
588,672,Matt Bullard,Matt,Bullard,0
589,203493,Reggie Bullock,Reggie,Bullock,1
590,76300,Greg Bunch,Greg,Bunch,0
591,76301,Dick Bunt,Dick,Bunt,0
592,76302,Bill Buntin,Bill,Buntin,0
593,76303,Luther Burden,Luther,Burden,0
594,2469,Pat Burke,Pat,Burke,0
595,203504,Trey Burke,Trey,Burke,0
596,76304,Roger Burkman,Roger,Burkman,0
597,202692,Alec Burks,Alec,Burks,1
598,2766,Antonio Burks,Antonio,Burks,0
599,101207,Kevin Burleson,Kevin,Burleson,0
600,76305,Tom Burleson,Tom,Burleson,0
601,76306,Jack Burmaster,Jack,Burmaster,0
602,76307,David Burns,David,Burns,0
603,76308,Evers Burns,Evers,Burns,0
604,76309,Jim Burns,Jim,Burns,0
605,197,Scott Burrell,Scott,Burrell,0
606,76311,Art Burris,Art,Burris,0
607,675,Junior Burrough,Junior,Burrough,0
608,76313,Bob Burrow,Bob,Burrow,0
609,1629126,Deonte Burton,Deonte,Burton,1
610,76314,Ed Burton,Ed,Burton,0
611,416,Willie Burton,Willie,Burton,0
612,76316,Steve Burtt,Steve,Burtt,0
613,76317,Don Buse,Don,Buse,0
614,202221,Brian Butch,Brian,Butch,0
615,76318,Donnie Butcher,Donnie,Butcher,0
616,76319,Al Butler,Al,Butler,0
617,2406,Caron Butler,Caron,Butler,0
618,202364,Da'Sean Butler,Da'Sean,Butler,0
619,76320,Greg Butler,Greg,Butler,0
620,2866,Jackie Butler,Jackie,Butler,0
621,1630215,Jared Butler,Jared,Butler,1
622,202710,Jimmy Butler,Jimmy,Butler,1
623,348,Mitchell Butler,Mitchell,Butler,0
624,2446,Rasual Butler,Rasual,Butler,0
625,1631219,John Butler Jr.,John,Butler Jr.,1
626,202779,Dwight Buycks,Dwight,Buycks,0
627,201182,Derrick Byars,Derrick,Byars,0
628,101115,Andrew Bynum,Andrew,Bynum,0
629,101198,Will Bynum,Will,Bynum,0
630,76321,Marty Byrnes,Marty,Byrnes,0
631,76322,Tommy Byrnes,Tommy,Byrnes,0
632,76323,Mike Bytzura,Mike,Bytzura,0
633,2560,Zarko Cabarkapa,Zarko,Cabarkapa,0
634,76324,Barney Cable,Barney,Cable,0
635,203998,Bruno Caboclo,Bruno,Caboclo,0
636,1629719,Devontae Cacok,Devontae,Cacok,0
637,679,Jason Caffey,Jason,Caffey,0
638,262,Michael Cage,Michael,Cage,0
639,1631288,Jamal Cain,Jamal,Cain,1
640,76326,Gerry Calabrese,Gerry,Calabrese,0
641,201979,Nick Calathes,Nick,Calathes,0
642,101181,Jose Calderon,Jose,Calderon,0
643,154,Adrian Caldwell,Adrian,Caldwell,0
644,76328,Jim Caldwell,Jim,Caldwell,0
645,76329,Joe Caldwell,Joe,Caldwell,0
646,203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,1
647,76331,Bill Calhoun,Bill,Calhoun,0
648,76330,Corky Calhoun,Corky,Calhoun,0
649,76332,Demetrius Calip,Demetrius,Calip,0
650,76333,Tom Callahan,Tom,Callahan,0
651,76334,Rick Calloway,Rick,Calloway,0
652,76335,Ernie Calverley,Ernie,Calverley,0
653,76336,Mack Calvin,Mack,Calvin,0
654,76337,Dexter Cambridge,Dexter,Cambridge,0
655,948,Marcus Camby,Marcus,Camby,0
656,1630267,Facundo Campazzo,Facundo,Campazzo,1
657,922,Elden Campbell,Elden,Campbell,0
658,76338,Tony Campbell,Tony,Campbell,0
659,203477,Isaiah Canaan,Isaiah,Canaan,0
660,1628427,Vlatko Cancar,Vlatko,Cancar,1
661,1629962,Devin Cannady,Devin,Cannady,0
662,76339,Larry Cannon,Larry,Cannon,0
663,203991,Clint Capela,Clint,Capela,1
664,202382,Derrick Caracter,Derrick,Caracter,0
665,2073,Brian Cardinal,Brian,Cardinal,0
666,1630176,Vernon Carey Jr.,Vernon,Carey Jr.,1
667,76340,Howie Carl,Howie,Carl,0
668,76341,Chet Carlisle,Chet,Carlisle,0
669,2367,Geno Carlisle,Geno,Carlisle,0
670,76342,Rick Carlisle,Rick,Carlisle,0
671,76343,Al Carlson,Al,Carlson,0
672,76344,Don Carlson,Don,Carlson,0
673,76345,Bob Carney,Bob,Carney,0
674,200760,Rodney Carney,Rodney,Carney,0
675,76346,Bob Carpenter,Bob,Carpenter,0
676,156,Antoine Carr,Antoine,Carr,0
677,76348,Austin Carr,Austin,Carr,0
678,713,Chris Carr,Chris,Carr,0
679,1757,Cory Carr,Cory,Carr,0
680,76350,Kenny Carr,Kenny,Carr,0
681,76351,M.L. Carr,M.L.,Carr,0
682,76352,Bob Carrington,Bob,Carrington,0
683,201960,DeMarre Carroll,DeMarre,Carroll,0
684,76353,Joe Barry Carroll,Joe Barry,Carroll,0
685,2679,Matt Carroll,Matt,Carroll,0
686,1131,Jimmy Carruth,Jimmy,Carruth,0
687,1853,Anthony Carter,Anthony,Carter,0
688,76355,Butch Carter,Butch,Carter,0
689,76356,Fred Carter,Fred,Carter,0
690,76357,George Carter,George,Carter,0
691,76358,Howard Carter,Howard,Carter,0
692,76359,Jake Carter,Jake,Carter,0
693,1628975,Jevon Carter,Jevon,Carter,1
694,2466,Maurice Carter,Maurice,Carter,0
695,76360,Reggie Carter,Reggie,Carter,0
696,76361,Ron Carter,Ron,Carter,0
697,1713,Vince Carter,Vince,Carter,0
698,1628976,Wendell Carter Jr.,Wendell,Carter Jr.,1
699,203487,Michael Carter-Williams,Michael,Carter-Williams,1
700,76362,Bill Cartwright,Bill,Cartwright,0
701,76363,Jay Carty,Jay,Carty,0
702,1627936,Alex Caruso,Alex,Caruso,1
703,76364,Cornelius Cash,Cornelius,Cash,0
704,208,Sam Cassell,Sam,Cassell,0
705,201956,Omri Casspi,Omri,Casspi,0
706,76365,Harvey Catchings,Harvey,Catchings,0
707,767,Terry Catledge,Terry,Catledge,0
708,76367,Sid Catlett,Sid,Catlett,0
709,1509,Kelvin Cato,Kelvin,Cato,0
710,76368,Bobby Cattage,Bobby,Cattage,0
711,1626161,Willie Cauley-Stein,Willie,Cauley-Stein,0
712,1628505,Troy Caupain,Troy,Caupain,0
713,190,Duane Causwell,Duane,Causwell,0
714,1628463,Tyler Cavanaugh,Tyler,Cavanaugh,0
715,76370,Ron Cavenall,Ron,Cavenall,0
716,1629958,Ahmad Caver,Ahmad,Caver,0
717,76,Cedric Ceballos,Cedric,Ceballos,0
718,1911,John Celestand,John,Celestand,0
719,76373,Al Cervi,Al,Cervi,0
720,2763,Lionel Chalmers,Lionel,Chalmers,0
721,201596,Mario Chalmers,Mario,Chalmers,0
722,76374,Bill Chamberlain,Bill,Chamberlain,0
723,76375,Wilt Chamberlain,Wilt,Chamberlain,0
724,76376,Jerry Chambers,Jerry,Chambers,0
725,1472,Tom Chambers,Tom,Chambers,0
726,1630577,Julian Champagnie,Julian,Champagnie,1
727,1630551,Justin Champagnie,Justin,Champagnie,1
728,76378,Mike Champion,Mike,Champion,0
729,1631113,Kennedy Chandler,Kennedy,Chandler,1
730,2199,Tyson Chandler,Tyson,Chandler,0
731,201163,Wilson Chandler,Wilson,Chandler,0
732,76379,Don Chaney,Don,Chaney,0
733,76380,John Chaney,John,Chaney,0
734,364,Rex Chapman,Rex,Chapman,0
735,76382,Len Chappell,Len,Chappell,0
736,76383,Ken Charles,Ken,Charles,0
737,76384,Lorenzo Charles,Lorenzo,Charles,0
738,1629147,Joe Chealey,Joe,Chealey,0
739,384,Calbert Cheaney,Calbert,Cheaney,0
740,1629597,Zylan Cheatham,Zylan,Cheatham,0
741,76385,Maurice Cheeks,Maurice,Cheeks,0
742,76386,Phil Chenier,Phil,Chenier,0
743,203805,Will Cherry,Will,Cherry,0
744,76387,Derrick Chievous,Derrick,Chievous,0
745,432,Pete Chilcutt,Pete,Chilcutt,0
746,2735,Josh Childress,Josh,Childress,0
747,719,Randolph Childress,Randolph,Childress,0
748,164,Chris Childs,Chris,Childs,0
749,1629185,Chris Chiozza,Chris,Chiozza,0
750,76391,Leroy Chollet,Leroy,Chollet,0
751,76392,Jim Chones,Jim,Chones,0
752,1627737,Marquese Chriss,Marquese,Chriss,0
753,76393,Fred Christ,Fred,Christ,0
754,76394,Cal Christensen,Cal,Christensen,0
755,76395,Bob Christian,Bob,Christian,0
756,57,Doug Christie,Doug,Christie,0
757,1631108,Max Christie,Max,Christie,1
758,202091,Dionte Christmas,Dionte,Christmas,0
759,1626176,Rakeem Christmas,Rakeem,Christmas,0
760,203902,Semaj Christon,Semaj,Christon,0
761,1630528,Josh Christopher,Josh,Christopher,1
762,203565,Patrick Christopher,Patrick,Christopher,0
763,928,Robert Churchwell,Robert,Churchwell,0
764,76397,Archie Clark,Archie,Clark,0
765,76398,Carlos Clark,Carlos,Clark,0
766,201947,Earl Clark,Earl,Clark,0
767,1629109,Gary Clark,Gary,Clark,0
768,203546,Ian Clark,Ian,Clark,0
769,1721,Keon Clark,Keon,Clark,0
770,1629634,Brandon Clarke,Brandon,Clarke,1
771,1626262,Coty Clarke,Coty,Clarke,0
772,203903,Jordan Clarkson,Jordan,Clarkson,1
773,1628492,Gian Clavell,Gian,Clavell,0
774,201964,Victor Claver,Victor,Claver,0
775,1127,Charles Claxton,Charles,Claxton,0
776,1629651,Nic Claxton,Nic,Claxton,1
777,2049,Speedy Claxton,Speedy,Claxton,0
778,76402,Jim Cleamons,Jim,Cleamons,0
779,2043,Mateen Cleaves,Mateen,Cleaves,0
780,76403,John Clemens,John,Clemens,0
781,1629598,Chris Clemons,Chris,Clemons,0
782,1628499,Antonius Cleveland,Antonius,Cleveland,0
783,76404,Nat Clifton,Nat,Clifton,0
784,76406,Bill Closs,Bill,Closs,0
785,1569,Keith Closs,Keith,Closs,0
786,76407,Paul Cloyd,Paul,Cloyd,0
787,76408,Marion Cluggish,Marion,Cluggish,0
788,76409,Ben Clyde,Ben,Clyde,0
789,1629599,Amir Coffey,Amir,Coffey,1
790,76410,Richard Coffey,Richard,Coffey,0
791,76411,Fred Cofield,Fred,Cofield,0
792,715,John Coker,John,Coker,0
793,202708,Norris Cole,Norris,Cole,0
794,76412,Ben Coleman,Ben,Coleman,0
795,934,Derrick Coleman,Derrick,Coleman,0
796,76413,E.C. Coleman,E.C.,Coleman,0
797,76414,Jack Coleman,Jack,Coleman,0
798,76415,Norris Coleman,Norris,Coleman,0
799,902,Bimbo Coles,Bimbo,Coles,0
800,2044,Jason Collier,Jason,Collier,0
801,76416,Art Collins,Art,Collins,0
802,76418,Don Collins,Don,Collins,0
803,76421,Doug Collins,Doug,Collins,0
804,1530,James Collins,James,Collins,0
805,2260,Jarron Collins,Jarron,Collins,0
806,2215,Jason Collins,Jason,Collins,0
807,76419,Jimmy Collins,Jimmy,Collins,0
808,1628381,John Collins,John,Collins,1
809,200776,Mardy Collins,Mardy,Collins,0
810,202395,Sherron Collins,Sherron,Collins,0
811,1628380,Zach Collins,Zach,Collins,1
812,1627858,Kyle Collinsworth,Kyle,Collinsworth,0
813,201954,Darren Collison,Darren,Collison,0
814,2555,Nick Collison,Nick,Collison,0
815,76422,Joe Colone,Joe,Colone,0
816,1629045,Bonzie Colson,Bonzie,Colson,0
817,2173,Sean Colson,Sean,Colson,0
818,306,Steve Colter,Steve,Colter,0
819,76425,Leroy Combs,Leroy,Combs,0
820,76426,Dallas Comegys,Dallas,Comegys,0
821,76427,Larry Comley,Larry,Comley,0
822,76428,Gene Conley,Gene,Conley,0
823,201144,Mike Conley,Mike,Conley,1
824,76429,Ed Conlin,Ed,Conlin,0
825,55,Marty Conlon,Marty,Conlon,0
826,1626192,Pat Connaughton,Pat,Connaughton,1
827,76431,Lester Conner,Lester,Conner,0
828,76432,Chuck Connors,Chuck,Connors,0
829,101215,Will Conroy,Will,Conroy,0
830,76433,Anthony Cook,Anthony,Cook,0
831,76434,Bert Cook,Bert,Cook,0
832,76438,Bobby Cook,Bobby,Cook,0
833,2567,Brian Cook,Brian,Cook,0
834,201161,Daequan Cook,Daequan,Cook,0
835,76435,Darwin Cook,Darwin,Cook,0
836,76436,Jeff Cook,Jeff,Cook,0
837,76437,Norm Cook,Norm,Cook,0
838,2241,Omar Cook,Omar,Cook,0
839,1626188,Quinn Cook,Quinn,Cook,0
840,1629076,Tyler Cook,Tyler,Cook,0
841,1628429,Charles Cooke,Charles,Cooke,0
842,76439,David Cooke,David,Cooke,0
843,76440,Joe Cooke,Joe,Cooke,0
844,1641645,Xavier Cooks,Xavier,Cooks,1
845,204022,Jack Cooley,Jack,Cooley,0
846,76442,Chuck Cooper,Chuck,Cooper,0
847,1030,Duane Cooper,Duane,Cooper,0
848,76443,Joe Cooper,Joe,Cooper,0
849,76444,Michael Cooper,Michael,Cooper,0
850,1630536,Sharife Cooper,Sharife,Cooper,0
851,76441,Wayne Cooper,Wayne,Cooper,0
852,76446,Tom Copa,Tom,Copa,0
853,203142,Chris Copeland,Chris,Copeland,0
854,76447,Hollis Copeland,Hollis,Copeland,0
855,76448,Lanard Copeland,Lanard,Copeland,0
856,895,Tyrone Corbin,Tyrone,Corbin,0
857,76450,Chris Corchiani,Chris,Corchiani,0
858,76451,Ken Corley,Ken,Corley,0
859,76452,Ray Corley,Ray,Corley,0
860,1627822,Petr Cornelie,Petr,Cornelie,0
861,76453,Dave Corzine,Dave,Corzine,0
862,76454,Larry Costello,Larry,Costello,0
863,1627856,Matt Costello,Matt,Costello,0
864,203955,Bryce Cotton,Bryce,Cotton,0
865,76456,Jack Cotton,Jack,Cotton,0
866,1526,James Cotton,James,Cotton,0
867,76457,John Coughran,John,Coughran,0
868,76458,Mel Counts,Mel,Counts,0
869,76459,Steve Courtin,Steve,Courtin,0
870,1432,Joe Courtney,Joe,Courtney,0
871,202408,Marcus Cousin,Marcus,Cousin,0
872,202326,DeMarcus Cousins,DeMarcus,Cousins,0
873,600003,Bob Cousy,Bob,Cousy,0
874,203496,Robert Covington,Robert,Covington,1
875,76462,Dave Cowens,Dave,Cowens,0
876,76463,John Cox,John,Cox,0
877,76464,Johnny Cox,Johnny,Cox,0
878,76465,Wesley Cox,Wesley,Cox,0
879,203459,Allen Crabbe,Allen,Crabbe,0
880,1628470,Torrey Craig,Torrey,Craig,1
881,1544,Chris Crawford,Chris,Crawford,0
882,76466,Freddie Crawford,Freddie,Crawford,0
883,2037,Jamal Crawford,Jamal,Crawford,0
884,201621,Joe Crawford,Joe,Crawford,0
885,202348,Jordan Crawford,Jordan,Crawford,0
886,1628249,Mitchell Creek,Mitchell,Creek,0
887,76468,Jim Creighton,Jim,Creighton,0
888,76469,Ron Crevier,Ron,Crevier,0
889,76470,Hal Crisler,Hal,Crisler,0
890,2343,Joe Crispin,Joe,Crispin,0
891,76471,Charlie Criss,Charlie,Criss,0
892,76472,Winston Crite,Winston,Crite,0
893,201159,Javaris Crittenton,Javaris,Crittenton,0
894,76473,Dillard Crocker,Dillard,Crocker,0
895,76474,Jeffrey Crompton,Jeffrey,Crompton,0
896,76475,Terry Crosby,Terry,Crosby,0
897,1506,Austin Croshere,Austin,Croshere,0
898,76476,Jeff Cross,Jeff,Cross,0
899,76477,Pete Cross,Pete,Cross,0
900,76478,Russell Cross,Russell,Cross,0
901,76479,Francis Crossin,Francis,Crossin,0
902,180,John Crotty,John,Crotty,0
903,76481,Mark Crow,Mark,Crow,0
904,76482,Corey Crowder,Corey,Crowder,0
905,203109,Jae Crowder,Jae,Crowder,1
906,1629633,Jarrett Culver,Jarrett,Culver,1
907,1629600,Jarron Cumberland,Jarron,Cumberland,0
908,76483,Pat Cummings,Pat,Cummings,0
909,187,Terry Cummings,Terry,Cummings,0
910,1907,Vonteego Cummings,Vonteego,Cummings,0
911,76487,Billy Cunningham,Billy,Cunningham,0
912,1630595,Cade Cunningham,Cade,Cunningham,1
913,201967,Dante Cunningham,Dante,Cunningham,0
914,76485,Dick Cunningham,Dick,Cunningham,0
915,203099,Jared Cunningham,Jared,Cunningham,0
916,1061,William Cunningham,William,Cunningham,0
917,76488,Radisav Curcic,Radisav,Curcic,0
918,76489,Armand Cure,Armand,Cure,0
919,940,Earl Cureton,Earl,Cureton,0
920,223,Bill Curley,Bill,Curley,0
921,76492,Fran Curran,Fran,Curran,0
922,209,Dell Curry,Dell,Curry,0
923,2201,Eddy Curry,Eddy,Curry,0
924,201191,JamesOn Curry,JamesOn,Curry,0
925,688,Michael Curry,Michael,Curry,0
926,203552,Seth Curry,Seth,Curry,1
927,201939,Stephen Curry,Stephen,Curry,1
928,687,Rastko Cvetkovic,Rastko,Cvetkovic,0
929,76505,Mike D'Antoni,Mike,D'Antoni,0
930,76496,Ed Dahler,Ed,Dahler,0
931,76497,Quintin Dailey,Quintin,Dailey,0
932,2223,Samuel Dalembert,Samuel,Dalembert,0
933,76498,Howie Dallmar,Howie,Dallmar,0
934,956,Erick Dampier,Erick,Dampier,0
935,76499,Lou Dampier,Lou,Dampier,0
936,76500,Bob Dandridge,Bob,Dandridge,0
937,1498,Antonio Daniels,Antonio,Daniels,0
938,1630700,Dyson Daniels,Dyson,Daniels,1
939,2845,Erik Daniels,Erik,Daniels,0
940,1380,Lloyd Daniels,Lloyd,Daniels,0
941,2605,Marquis Daniels,Marquis,Daniels,0
942,76502,Mel Daniels,Mel,Daniels,0
943,203584,Troy Daniels,Troy,Daniels,0
944,390,Sasha Danilovic,Sasha,Danilovic,0
945,76504,Adrian Dantley,Adrian,Dantley,0
946,76506,Henry Darcey,Henry,Darcey,0
947,76507,Jimmy Darden,Jimmy,Darden,0
948,212,Yinka Dare,Yinka,Dare,0
949,76509,Jesse Dark,Jesse,Dark,0
950,1630268,Nate Darling,Nate,Darling,0
951,76511,Jimmy Darrow,Jimmy,Darrow,0
952,203540,Gigi Datome,Gigi,Datome,0
953,921,Brad Daugherty,Brad,Daugherty,0
954,1600,Kornel David,Kornel,David,0
955,201176,Jermareo Davidson,Jermareo,Davidson,0
956,76514,Bob Davies,Bob,Davies,0
957,203561,Brandon Davies,Brandon,Davies,0
958,203076,Anthony Davis,Anthony,Davis,1
959,213,Antonio Davis,Antonio,Davis,0
960,76515,Aubrey Davis,Aubrey,Davis,0
961,1884,Baron Davis,Baron,Davis,0
962,989,Ben Davis,Ben,Davis,0
963,76538,Bill Davis,Bill,Davis,0
964,76533,Bob Davis,Bob,Davis,0
965,76516,Brad Davis,Brad,Davis,0
966,76517,Brian Davis,Brian,Davis,0
967,76518,Charlie Davis,Charlie,Davis,0
968,76519,Charlie Davis,Charlie,Davis,0
969,905,Dale Davis,Dale,Davis,0
970,1627738,Deyonta Davis,Deyonta,Davis,0
971,76521,Double D Davis,Double D,Davis,0
972,202334,Ed Davis,Ed,Davis,0
973,76522,Edward Davis,Edward,Davis,0
974,1023,Emanual Davis,Emanual,Davis,0
975,201175,Glen Davis,Glen,Davis,0
976,76523,Harry Davis,Harry,Davis,0
977,93,Hubert Davis,Hubert,Davis,0
978,76524,James Davis,James,Davis,0
979,76525,Jim Davis,Jim,Davis,0
980,76526,Johnny Davis,Johnny,Davis,0
981,1631098,Johnny Davis,Johnny,Davis,1
982,2668,Josh Davis,Josh,Davis,0
983,707,Mark Davis,Mark,Davis,0
984,76528,Mark Davis,Mark,Davis,0
985,76529,Mel Davis,Mel,Davis,0
986,76530,Michael Davis,Michael,Davis,0
987,76531,Mike Davis,Mike,Davis,0
988,76520,Monti Davis,Monti,Davis,0
989,200781,Paul Davis,Paul,Davis,0
990,76532,Ralph Davis,Ralph,Davis,0
991,1729,Ricky Davis,Ricky,Davis,0
992,76534,Ron Davis,Ron,Davis,0
993,1629056,Terence Davis,Terence,Davis,1
994,426,Terry Davis,Terry,Davis,0
995,1629093,Tyler Davis,Tyler,Davis,0
996,76536,Walt Davis,Walt,Davis,0
997,1453,Walter Davis,Walter,Davis,0
998,1631120,JD Davison,JD,Davison,1
999,203958,Andre Dawkins,Andre,Dawkins,0
1000,76539,Darryl Dawkins,Darryl,Dawkins,0
1001,1008,Johnny Dawkins,Johnny,Dawkins,0
1002,76541,Paul Dawkins,Paul,Dawkins,0
1003,1626183,Branden Dawson,Branden,Dawson,0
1004,201286,Eric Dawson,Eric,Dawson,0
1005,76542,Tony Dawson,Tony,Dawson,0
1006,103,Todd Day,Todd,Day,0
1007,201948,Austin Daye,Austin,Daye,0
1008,76543,Darren Daye,Darren,Daye,0
1009,1630620,Darius Days,Darius,Days,1
1010,201986,Nando De Colo,Nando,De Colo,0
1011,76545,Dave DeBusschere,Dave,DeBusschere,0
1012,692,Andrew DeClercq,Andrew,DeClercq,0
1013,1629602,Javin DeLaurier,Javin,DeLaurier,0
1014,76551,Nate DeLong,Nate,DeLong,0
1015,201942,DeMar DeRozan,DeMar,DeRozan,1
1016,76562,Hank DeZonie,Hank,DeZonie,0
1017,76544,Greg Deane,Greg,Deane,0
1018,1630466,Gabriel Deck,Gabriel,Deck,0
1019,203473,Dewayne Dedmon,Dewayne,Dedmon,1
1020,76546,Archie Dees,Archie,Dees,0
1021,143,Terry Dehere,Terry,Dehere,0
1022,76548,Red Dehnert,Red,Dehnert,0
1023,1626214,Bryce Dejean-Jones,Bryce,Dejean-Jones,0
1024,1626155,Sam Dekker,Sam,Dekker,0
1025,219,Vinny Del Negro,Vinny,Del Negro,0
1026,1627098,Malcolm Delaney,Malcolm,Delaney,0
1027,183,Bison Dele,Bison,Dele,0
1028,2568,Carlos Delfino,Carlos,Delfino,0
1029,1629116,Angel Delgado,Angel,Delgado,0
1030,960,Tony Delk,Tony,Delk,0
1031,203521,Matthew Dellavedova,Matthew,Dellavedova,1
1032,76552,Fennis Dembo,Fennis,Dembo,0
1033,76553,Larry Demic,Larry,Demic,0
1034,725,Dell Demps,Dell,Demps,0
1035,76555,George Dempsey,George,Dempsey,0
1036,2736,Luol Deng,Luol,Deng,0
1037,76556,Kenny Dennard,Kenny,Dennard,0
1038,76557,Blaine Denning,Blaine,Denning,0
1039,202458,Justin Dentmon,Justin,Dentmon,0
1040,76558,Randy Denton,Randy,Denton,0
1041,76559,Rod Derline,Rod,Derline,0
1042,1629094,Marcus Derrickson,Marcus,Derrickson,0
1043,76560,Dave Deutsch,Dave,Deutsch,0
1044,76561,Walter Devlin,Walter,Devlin,0
1045,76568,Ernie DiGregorio,Ernie,DiGregorio,0
1046,1628978,Donte DiVincenzo,Donte,DiVincenzo,1
1047,1631217,Moussa Diabate,Moussa,Diabate,1
1048,1629603,Mamadi Diakite,Mamadi,Diakite,1
1049,1760,Derrick Dial,Derrick,Dial,0
1050,1627767,Cheick Diallo,Cheick,Diallo,0
1051,1628977,Hamidou Diallo,Hamidou,Diallo,1
1052,2564,Boris Diaw,Boris,Diaw,0
1053,200821,Yakhouba Diawara,Yakhouba,Diawara,0
1054,200799,Guillermo Diaz,Guillermo,Diaz,0
1055,2424,Dan Dickau,Dan,Dickau,0
1056,2079,Kaniel Dickens,Kaniel,Dickens,0
1057,76563,Henry Dickerson,Henry,Dickerson,0
1058,1722,Michael Dickerson,Michael,Dickerson,0
1059,76564,Derrek Dickey,Derrek,Dickey,0
1060,76565,Dick Dickey,Dick,Dickey,0
1061,101143,Travis Diener,Travis,Diener,0
1062,203476,Gorgui Dieng,Gorgui,Dieng,1
1063,1631172,Ousmane Dieng,Ousmane,Dieng,1
1064,76566,Connie Dierking,Connie,Dierking,0
1065,76567,Coby Dietrick,Coby,Dietrick,0
1066,76569,Mickey Dillard,Mickey,Dillard,0
1067,76570,Bob Dille,Bob,Dille,0
1068,76571,John Dillon,John,Dillon,0
1069,76574,Byron Dinkins,Byron,Dinkins,0
1070,76575,Jackie Dinkins,Jackie,Dinkins,0
1071,76576,Bill Dinwiddie,Bill,Dinwiddie,0
1072,203915,Spencer Dinwiddie,Spencer,Dinwiddie,1
1073,101113,Ike Diogu,Ike,Diogu,0
1074,2205,DeSagana Diop,DeSagana,Diop,0
1075,76577,Terry Dischinger,Terry,Dischinger,0
1076,76578,Fred Diute,Fred,Diute,0
1077,124,Vlade Divac,Vlade,Divac,0
1078,2413,Juan Dixon,Juan,Dixon,0
1079,1059,Aleksandar Djordjevic,Aleksandar,Djordjevic,0
1080,76580,Earl Dodd,Earl,Dodd,0
1081,1720,Michael Doleac,Michael,Doleac,0
1082,76581,Joe Dolhon,Joe,Dolhon,0
1083,76582,Bob Doll,Bob,Doll,0
1084,76583,James Donaldson,James,Donaldson,0
1085,1629029,Luka Doncic,Luka,Doncic,1
1086,76584,Bob Donham,Bob,Donham,0
1087,76586,Billy Donovan,Billy,Donovan,0
1088,76585,Harry Donovan,Harry,Donovan,0
1089,2039,Keyon Dooling,Keyon,Dooling,0
1090,76587,Jacky Dorsey,Jacky,Dorsey,0
1091,201595,Joey Dorsey,Joey,Dorsey,0
1092,1628416,Tyler Dorsey,Tyler,Dorsey,1
1093,1629652,Luguentz Dort,Luguentz,Dort,1
1094,1630245,Ayo Dosunmu,Ayo,Dosunmu,1
1095,1628422,Damyean Dotson,Damyean,Dotson,0
1096,1629653,Devon Dotson,Devon,Dotson,1
1097,200763,Quincy Douby,Quincy,Douby,0
1098,76588,Bruce Douglas,Bruce,Douglas,0
1099,76589,John Douglas,John,Douglas,0
1100,76590,Leon Douglas,Leon,Douglas,0
1101,428,Sherman Douglas,Sherman,Douglas,0
1102,201962,Toney Douglas,Toney,Douglas,0
1103,201604,Chris Douglas-Roberts,Chris,Douglas-Roberts,0
1104,1629635,Sekou Doumbouya,Sekou,Doumbouya,0
1105,76592,Lloyd Dove,Lloyd,Dove,0
1106,202220,Zabian Dowdell,Zabian,Dowdell,0
1107,76593,Bill Downey,Bill,Downey,0
1108,76594,Steve Downing,Steve,Downing,0
1109,1630288,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,1
1110,76595,Danny Doyle,Danny,Doyle,0
1111,1628495,Milton Doyle,Milton,Doyle,0
1112,1628408,PJ Dozier,PJ,Dozier,1
1113,76596,Terry Dozier,Terry,Dozier,0
1114,201609,Goran Dragic,Goran,Dragic,1
1115,204054,Zoran Dragic,Zoran,Dragic,0
1116,1068,Greg Dreiling,Greg,Dreiling,0
1117,1724,Bryce Drew,Bryce,Drew,0
1118,76598,John Drew,John,Drew,0
1119,76599,Larry Drew,Larry,Drew,0
1120,203580,Larry Drew II,Larry,Drew II,0
1121,17,Clyde Drexler,Clyde,Drexler,0
